,Sources:,Notes:
,http://www.economicmobility.org/assets/pdfs/EMP_WealthandEconomicMobility_ChapterIV.pdf,"More on wealth distribution, matches 2007 SCF data"
,http://www.forbes.com/sites/luisakroll/2011/09/21/inside-the-list-facts-and-figures/,Forbes 400 (US) weatlh
,http://www.census.gov/population/popclockworld.html,World population (Differs from UN estimate by 0.4%)
,http://samsclub.com/,Coca Cola wholesale prices ($7.72 / 24 cans)
,http://techcrunch.com/2011/10/04/mobile-ad-spending-65-percent-2011/,Mobile advertising spending
,http://www.rwa.org/cs/the_romance_genre/romance_literature_statistics/industry_statistics,Romance publishing industry
,http://www.bea.gov/iTable/iTable.cfm?ReqID=5&step=1,GDP by industry better breakdown
,http://money.cnn.com/2008/03/05/news/economy/AAA_study/,Car accident cost
,http://content.usatoday.com/sportsdata/baseball/mlb/salaries/team,Sports team salaries
,http://www.develop-online.net/news/33625/Study-Average-dev-cost-as-high-as-28m,Video game dev costs
,http://money.cnn.com/2005/12/22/pf/meals_averagecost/,Average restaurant costs
,http://www.nytimes.com/imagepages/2011/09/24/opinion/sunday/20110925_BITTMAN_MARSHgph.html?ref=sunday,Dinner comparisons
,http://www.apple.com/,Apple products
,http://www.amazon.com/Kindle-eReader-eBook-Reader-e-Reader-Special-Offers/dp/B0051QVESA,Kindle products
,http://www.amazon.com/gp/most-gifted/pc/1232596011,Netbooks
,http://www.costhelper.com/cost/wedding/groom-tuxedo.html,Suit prices
,http://www.costhelper.com/cost/fitness/bike.html,Bicycle prices
,http://www.edmunds.com/tco.html,Car TCOs
,http://boards.straightdope.com/sdmb/showthread.php?t=388574,Change value
,http://www.zagat.com/buzz/2012-america%E2%80%99s-top-restaurants-guide-available-now,More cost/meal (agrees with CNN 2005 * inflation)
,http://www.rolypoly.com/news/articles/R&I%202009%20Top%20400%20Restaurant%20Chains.pdf,Cost/meal
,http://www.fas.org/sgp/crs/natsec/RS22926.pdf,Cost of US wars
,http://www.cdi.org/issues/milspend.html,Cold War defense outlays
,http://finance-data.com/series/GDP,GDP by year
,http://www.workmall.com/wfb2010/world/world_economy.html,2009 world GDP
,http://www.conference-board.org/data/globaloutlook.cfm,2011 world GDP estimated
,http://fivethirtyeight.blogs.nytimes.com/2011/08/01/the-fine-print-on-the-debt-deal/,Polling on increasing or cutting different categories--uses data from General Social Survey 2010
,http://www.pewsocialtrends.org/2011/11/07/the-rising-age-gap-in-economic-well-being/?src=prc-headline,Old and young median net worth
,http://www.isda.org/statistics/pdf/ISDA-Market-Survey-annual-data.pdf,Credit market sizes
,http://www.the-numbers.com/movies/1993/0JRSS.php,Jurassic Park budget
,http://money.cnn.com/news/storysupplement/economy/bailouttracker/,Bailouts in general
,http://news.bbc.co.uk/2/hi/business/7893574.stm,Second auto bailout
,http://www.nytimes.com/2008/12/20/business/20auto.html?_r=2&hp,First auto bailout
,http://www.fdic.gov/bank/analytical/banking/2000dec/brv13n2_2.pdf,S&L bailout cost
,http://www.federalreserve.gov/releases/z1/current/z1.pdf,"Debt, general accounts"
,http://digitalcommons.ilr.cornell.edu/key_workplace/865/,Upper-income quintile tax curve
,http://news.softpedia.com/news/Shuffle-Through-Bill-Gates-039-Codex-Leicester-by-Leonardo-da-Vinci-47122.shtml,Codex Leicester
,"Chapter 3, ""The matter of money"", in Jayasuriya, Sisira and Peter McCawley, ""The Asian Tsunami: Aid and Reconstruction after a Disaster"".",Asian tsunami aid
,http://yosemite.epa.gov/sab/sabproduct.nsf/0/34D7008FAD7FA8AD8525750400712AEB/$File/White+Paper+%28Dec.+2010%29.pdf,EPA life value
,http://www.census.gov/compendia/statab/2012/tables/12s1299.pdf,Foreign aid
,http://www.recovery.gov/Transparency/fundingoverview/Pages/fundingbreakdown.aspx,2009 stimulus (better)
,Stamp weight: 0.025 grams,Original research—took 4 stamps to get a gram scale to register 0.1g
,http://databases.sun-sentinel.com/news/education/ftlaudSchoolConstruction/ftlaudSchoolConstruction_list.php?ctlSearchFor=&simpleSrchTypeComboNot=&a=integrated&id=1&criteria=and&type1=&value11=school&field1=Type_Of_Addition&option1=Contains&not1=,Typical new school
,http://www.kingabdullahcity.com/en/aboutkaec/InvestorRelations.html,King Abdullah Economic City budget
,http://www.dubaichronicle.com/2011/11/15/7-billion-euros-contract-for-high-speed-railway-awarded/,KAEC high-speed rail
,http://www.gao.gov/new.items/d09403t.pdf,Missile defense
,http://www.heritage.org/research/reports/1987/10/strategic-defense-how-much-will-it-really-cost,SDI (Star Wars) estimated cost 1987-1997
,http://www.amazon.com/American-Standard-2386-010-020-Elongated-Two-Piece/dp/B000ZH8TKQ/ref=sr_1_3?ie=UTF8&qid=1321409611&sr=8-3,Toilet weight: 78 lbs
,http://www.simetric.co.uk/si_materials.htm,Density of porcelain: 2403 kg/m^3
,http://www.eia.gov/oiaf/aeo/electricity_generation.html,Cost of various sources of electricity
,http://webarchive.nationalarchives.gov.uk/+/http://www.dft.gov.uk/pgr/roads/environment/rtfo/govrecrfa.pdf,Biofuel carbon footprint
,http://205.254.135.24/tools/faqs/faq.cfm?id=97&t=3,US DOE FAQ: average household electricity usage in 2009: 10896 kWh/year
,http://205.254.135.24/consumption/residential/data/2009/,Total homes
,http://www.gwu.edu/~slavic/golosa/ruble.htm,Closest I could get to USSR ruble effective exchange rate
,http://www.gao.gov/new.items/d10393.pdf,University endowments
,http://www.census.gov/main/www/popclock.html,US population
,http://www.coc.org/files/nowandFuture.pdf,Incomes
,http://www.census.gov/compendia/statab/2012/tables/12s0059.pdf,Better household numbers
,http://www.indexmundi.com/commodities/?commodity=tea&months=60,Tea prices
,,Amount of tea [produced] in China [in a given year]
